reward
-2272748.0
-2272339.0
-2262246.0
-2272335.0
-2261807.0
-2279369.0
-2280393.0
-2279282.0
-2275209.0
-2257562.0
-2272783.0
-2273779.0
-2273882.0
-2260415.0
-2277955.0
-2275027.0
-2283150.0
-2264063.0
-2269400.0
-2280574.0
-2275100.0
-2272715.0
-2291872.0
-2277251.0
-2273960.0
-2272316.0
-2267208.0
-2264607.0
-2262863.0
-2273683.0
-2292207.0
-2261082.0
-2278070.0
-2283685.0
-2269842.0
-2291865.0
-2263342.0
-2261342.0
-2282971.0
-2273068.0
-2269741.0
-2279993.0
-2263087.0
-2276528.0
-2286338.0
-2282055.0
-2277078.0
-2265127.0
-2279415.0
-2279505.0
-2282898.0
-2284969.0
-2272411.0
-2286755.0
-2282047.0
-2268883.0
-2272575.0
-2284958.0
-2282584.0
-2285384.0
-2282682.0
-2278107.0
-2294639.0
-2278311.0
-2264809.0
-2267834.0
-2277911.0
-2283723.0
-2291557.0
-2262532.0
-2283186.0
-2280281.0
-2275820.0
-2272290.0
-2279566.0
-2265043.0
-2274964.0
-2283620.0
-2279939.0
-2274783.0
-2278133.0
-2281403.0
-2286762.0
-2275163.0
-2263616.0
-2260695.0
-2285141.0
-2263473.0
-2277331.0
-2280139.0
-2287313.0
-2261625.0
-2278111.0
-2269912.0
-2250852.0
-2277981.0
-2278695.0
-2287693.0
-2286822.0
-2283298.0
-2269679.0
-2280281.0
-2278938.0
-2278185.0
-2275252.0
-2265428.0
-2285048.0
-2266087.0
-2277781.0
-2282379.0
-2277956.0
-2268535.0
-2290532.0
-2285047.0
-2274996.0
-2289057.0
-2290358.0
-2279052.0
-2281488.0
-2294945.0
-2265598.0
-2281076.0
-2266570.0
-2281375.0
-2285093.0
-2278072.0
-2263249.0
-2299338.0
-2267865.0
-2281686.0
-2279839.0
-2285343.0
-2277208.0
-2290427.0
-2262181.0
-2297948.0
-2294048.0
-2285609.0
-2278732.0
-2278355.0
-2266014.0
-2294673.0
-2288726.0
-2297275.0
-2287663.0
-2293664.0
-2288170.0
-2259584.0
-2299197.0
-2261371.0
-2285435.0
-2276695.0
-2265956.0
-2276388.0
-2271403.0
-2264127.0
-2279052.0
-2276794.0
-2292708.0
-2276978.0
-2277637.0
-2287623.0
-2265687.0
-2305946.0
-2282154.0
-2267070.0
-2289001.0
-2290217.0
-2281384.0
-2299390.0
-2285901.0
-2263727.0
-2291563.0
-2298248.0
-2275749.0
-2296377.0
-2292910.0
-2286670.0
-2273813.0
-2276179.0
-2291238.0
-2304609.0
-2291607.0
-2289666.0
-2267020.0
-2263997.0
-2283704.0
-2279064.0
-2277523.0
-2271779.0
-2291379.0
-2279941.0
-2270002.0
-2273801.0
-2296415.0
-2278186.0
-2272958.0
-2271396.0
-2280389.0
-2291081.0
-2264830.0
-2290415.0
-2267016.0
-2282287.0
-2288272.0
-2275704.0
-2272707.0
-2282164.0
-2291424.0
-2293316.0
-2307245.0
-2286331.0
-2287022.0
-2279564.0
-2281212.0
-2295361.0
-2285076.0
-2290207.0
-2286714.0
-2289579.0
-2268055.0
-2283894.0
-2275573.0
-2307306.0
-2285779.0
-2291295.0
-2297419.0
-2290379.0
-2284015.0
-2288337.0
-2282542.0
-2288996.0
-2285052.0
-2295816.0
-2292637.0
-2298838.0
-2278270.0
-2278785.0
-2288017.0
-2304658.0
-2281727.0
-2280231.0
-2285554.0
-2280719.0
-2290136.0
-2267395.0
-2292837.0
-2284222.0
-2287463.0
-2283486.0
-2307028.0
-2271358.0
-2275295.0
-2299763.0
-2290658.0
-2282852.0
-2277881.0
-2298151.0
-2278225.0
-2261159.0
-2288684.0
-2291043.0
-2290700.0
-2288850.0
-2279461.0
-2289062.0
-2291754.0
-2279749.0
-2320353.0
-2293731.0
-2279755.0
-2258228.0
-2280467.0
-2301744.0
-2302843.0
-2296519.0
-2292374.0
-2288297.0
-2276784.0
-2295567.0
-2277426.0
-2299190.0
-2286528.0
-2284145.0
-2290844.0
-2278323.0
-2264776.0
-2278614.0
-2281732.0
-2264934.0
-2290870.0
-2282108.0
-2286259.0
-2293457.0
-2271385.0
-2292164.0
-2288000.0
-2293785.0
-2283911.0
-2307275.0
-2268415.0
-2286636.0
-2298751.0
-2276964.0
-2292012.0
-2270518.0
-2309804.0
-2284502.0
-2300063.0
-2297091.0
-2296538.0
-2290721.0
-2293764.0
-2279298.0
-2302020.0
-2290861.0
-2286283.0
-2300623.0
-2284645.0
-2306213.0
-2293197.0
-2287597.0
-2278003.0
-2286410.0
-2286636.0
-2274450.0
-2292085.0
-2271912.0
-2283696.0
-2280860.0
-2286291.0
-2301536.0
-2281938.0
-2289262.0
-2297317.0
-2283004.0
-2270296.0
-2287987.0
-2286440.0
-2286144.0
-2268360.0
-2283718.0
-2284821.0
-2309966.0
-2284991.0
-2282610.0
-2274527.0
-2284855.0
-2295863.0
-2285550.0
-2295412.0
-2293543.0
-2296932.0
-2266652.0
-2294843.0
-2295461.0
-2287066.0
-2280527.0
-2263147.0
-2293537.0
-2291869.0
-2288305.0
-2275169.0
-2298258.0
-2265906.0
-2268059.0
-2284893.0
-2288080.0
-2278006.0
-2293358.0
-2284982.0
-2293650.0
-2298641.0
-2293920.0
-2294087.0
-2291323.0
-2287698.0
-2275085.0
-2278164.0
-2292177.0
-2276690.0
-2278967.0
-2287892.0
-2289230.0
-2282775.0
-2282004.0
-2287753.0
-2310680.0
-2300831.0
-2291223.0
-2293925.0
-2275902.0
-2280381.0
-2291605.0
-2288463.0
-2288718.0
-2286728.0
-2291765.0
-2280857.0
-2280164.0
-2293916.0
-2265788.0
-2296947.0
-2286871.0
-2271144.0
-2284686.0
-2289665.0
-2289642.0
-2266993.0
-2278875.0
-2279535.0
-2277587.0
-2286414.0
-2308879.0
-2296349.0
-2288909.0
-2300778.0
-2278032.0
-2276788.0
-2305612.0
-2270633.0
-2286508.0
-2291079.0
-2286908.0
-2270819.0
-2297229.0
-2301263.0
-2278083.0
-2299011.0
-2292167.0
-2280251.0
-2287335.0
-2283135.0
-2301100.0
-2279021.0
-2282311.0
-2273824.0
-2294867.0
-2302729.0
-2268411.0
-2297368.0
-2288986.0
-2285764.0
-2284576.0
-2288474.0
-2279150.0
-2307577.0
-2276659.0
-2287510.0
-2287948.0
-2279085.0
-2276514.0
-2291082.0
-2269616.0
-2288046.0
-2277977.0
-2308845.0
-2298630.0
-2282191.0
-2296466.0
-2282793.0
-2283683.0
-2288977.0
-2288651.0
-2288429.0
-2269033.0
-2297765.0
-2301957.0
-2306970.0
-2299032.0
-2296185.0
-2280027.0
-2294467.0
-2297501.0
-2279002.0
-2300471.0
-2284278.0
-2291057.0
-2308350.0
-2305559.0
-2302091.0
-2293742.0
-2287683.0
-2298904.0
-2281255.0
-2267959.0
-2292096.0
-2290830.0
-2279918.0
-2299640.0
-2278567.0
-2294268.0
-2291575.0
-2294190.0
-2303372.0
-2302937.0
-2304735.0
-2289509.0
-2293932.0
-2288264.0
-2284883.0
-2283729.0
-2281881.0
-2285484.0
-2294642.0
-2296161.0
-2277791.0
-2284410.0
-2302023.0
-2291974.0
-2283764.0
-2274326.0
-2289025.0
-2286791.0
-2287984.0
-2277658.0
-2288862.0
-2298309.0
-2290660.0
-2289907.0
-2282415.0
-2293247.0
-2302841.0
-2283697.0
-2287555.0
-2289773.0
-2289041.0
-2296394.0
-2275858.0
-2289362.0
-2301269.0
-2292226.0
-2296513.0
-2301506.0
-2292593.0
-2301261.0
-2306462.0
-2283312.0
-2291803.0
-2291924.0
-2292731.0
-2299437.0
-2282925.0
-2281664.0
-2301064.0
-2294950.0
-2307947.0
-2289111.0
-2288896.0
-2317460.0
-2292889.0
-2287468.0
-2292918.0
-2297489.0
-2281791.0
-2289440.0
-2297416.0
-2290856.0
-2291497.0
-2280079.0
-2274167.0
-2292309.0
-2281110.0
-2274037.0
-2285639.0
-2270860.0
-2282834.0
-2300925.0
-2296907.0
-2283474.0
-2279097.0
-2293616.0
-2275793.0
-2311211.0
-2309672.0
-2273169.0
-2286132.0
-2275353.0
-2283966.0
-2272749.0
-2300419.0
-2276093.0
-2276224.0
-2300977.0
-2277777.0
-2301743.0
-2289939.0
-2267393.0
-2289824.0
-2282110.0
-2276450.0
-2292220.0
-2303124.0
-2291482.0
-2302298.0
-2296824.0
-2305729.0
-2300148.0
-2295353.0
-2289999.0
-2296038.0
-2301777.0
-2282515.0
-2285884.0
-2273989.0
-2291099.0
-2291331.0
-2296953.0
-2290864.0
-2286272.0
-2270737.0
-2287571.0
-2273654.0
-2288823.0
-2268838.0
-2285076.0
-2281668.0
-2300878.0
-2289680.0
-2297144.0
-2273680.0
-2273376.0
-2304753.0
-2313706.0
-2294693.0
-2293447.0
-2283378.0
-2308583.0
-2288564.0
-2299432.0
-2288985.0
-2282726.0
-2286733.0
-2284467.0
-2293846.0
-2279623.0
-2294442.0
-2291537.0
-2290434.0
-2283559.0
-2284914.0
-2295339.0
-2306277.0
-2299113.0
-2273072.0
-2296088.0
-2301583.0
-2272337.0
-2310360.0
-2278056.0
-2292928.0
-2302406.0
-2293790.0
-2286293.0
-2295131.0
-2285762.0
-2288946.0
-2285786.0
-2289088.0
-2286000.0
-2300404.0
-2287299.0
-2297721.0
-2281364.0
-2306023.0
-2282818.0
-2298757.0
-2294512.0
-2282985.0
-2292098.0
-2280696.0
-2286850.0
-2286106.0
-2290391.0
-2300020.0
-2283843.0
-2280516.0
-2291775.0
-2288719.0
-2276784.0
-2276460.0
-2296118.0
-2292793.0
-2300189.0
-2290498.0
-2296245.0
-2295182.0
-2300168.0
-2288907.0
-2285114.0
-2307636.0
-2292777.0
-2281041.0
-2304592.0
-2280249.0
-2306905.0
-2295851.0
-2304560.0
-2303770.0
-2296910.0
-2262933.0
-2303154.0
-2294680.0
-2294668.0
-2295956.0
-2302581.0
-2278585.0
-2283828.0
-2307147.0
-2289475.0
-2266125.0
-2276760.0
-2270548.0
-2293019.0
-2286088.0
-2285671.0
-2276365.0
-2290953.0
-2279613.0
-2294654.0
-2305509.0
-2268270.0
-2293753.0
-2292450.0
-2294595.0
-2267214.0
-2283345.0
-2269446.0
-2279052.0
-2282091.0
-2278702.0
-2307457.0
-2287206.0
-2277012.0
-2301138.0
-2309364.0
-2291693.0
-2282330.0
-2302847.0
-2275049.0
-2307112.0
-2299431.0
-2286855.0
-2287665.0
-2279947.0
-2283701.0
-2277782.0
-2281535.0
-2290414.0
-2275406.0
-2280621.0
-2307583.0
-2295071.0
-2285166.0
-2298226.0
-2314750.0
-2287319.0
-2278176.0
-2314675.0
-2280143.0
-2290857.0
-2299034.0
-2290527.0
-2294946.0
-2276604.0
-2308182.0
-2294886.0
-2279363.0
-2303501.0
-2289048.0
-2294404.0
-2274574.0
-2288047.0
-2306267.0
-2280861.0
-2299174.0
-2285054.0
-2286927.0
-2289759.0
-2303082.0
-2298363.0
-2288203.0
-2279232.0
-2278062.0
-2300507.0
-2287774.0
-2292593.0
-2300879.0
-2284733.0
-2278681.0
-2284324.0
-2295441.0
-2265894.0
-2307678.0
-2275970.0
-2281560.0
-2291365.0
-2282125.0
-2286283.0
-2298862.0
-2301091.0
-2272202.0
-2307915.0
-2305174.0
-2302880.0
-2279363.0
-2299744.0
-2301049.0
-2312749.0
-2294612.0
-2304292.0
-2318459.0
-2295980.0
-2274075.0
-2279350.0
-2299920.0
-2292258.0
-2286392.0
-2296654.0
-2287740.0
-2285430.0
-2275361.0
-2289987.0
-2298941.0
-2297144.0
-2293680.0
-2284206.0
-2273955.0
-2283762.0
-2287368.0
-2275761.0
-2284424.0
-2294489.0
-2291230.0
-2283906.0
-2276778.0
-2291972.0
-2290269.0
-2298556.0
-2291053.0
-2304045.0
-2278352.0
-2288890.0
-2282376.0
-2279748.0
-2287284.0
-2273419.0
-2296711.0
-2307179.0
-2303720.0
-2283898.0
-2275436.0
-2280062.0
-2291356.0
-2288321.0
-2304461.0
-2308662.0
-2298868.0
-2279866.0
-2287673.0
-2277932.0
-2289028.0
-2285940.0
-2288872.0
-2299036.0
-2293625.0
-2291261.0
-2293707.0
-2283319.0
-2301739.0
-2283248.0
-2287408.0
-2271675.0
-2302984.0
-2289071.0
-2287846.0
-2302462.0
-2298750.0
-2290085.0
-2299849.0
-2269109.0
-2254986.0
-2283662.0
-2281390.0
-2273314.0
-2292838.0
-2287571.0
-2301552.0
-2295338.0
-2292494.0
-2279200.0
-2283163.0
-2293283.0
-2314306.0
-2294160.0
-2291797.0
-2304329.0
-2301607.0
-2280959.0
-2296165.0
-2297403.0
-2289459.0
-2307309.0
-2299622.0
-2300679.0
-2307198.0
-2290995.0
-2283061.0
-2275142.0
-2284303.0
-2285186.0
-2279122.0
-2275006.0
-2301407.0
-2279847.0
-2318071.0
-2274780.0
-2280927.0
-2299694.0
-2279850.0
-2292900.0
-2301943.0
-2264178.0
-2302445.0
-2293368.0
-2288167.0
-2284014.0
-2285061.0
-2278338.0
-2307460.0
-2292235.0
-2289982.0
-2293636.0
-2283499.0
-2300389.0
-2293832.0
-2298678.0
-2294306.0
-2284476.0
-2279436.0
-2294754.0
-2279774.0
-2292443.0
-2291702.0
-2291852.0
-2285543.0
-2290641.0
-2305821.0
-2274296.0
-2300624.0
-2286207.0
-2299468.0
-2293801.0
-2309712.0
-2286161.0
-2296265.0
-2288564.0
-2263130.0
-2299396.0
-2279379.0
-2290682.0
-2288307.0
-2273869.0
-2308112.0
-2292148.0
-2289430.0
-2295381.0
-2291390.0
-2287006.0
-2290526.0
-2292604.0
-2289608.0
-2291891.0
-2296921.0
-2306296.0
-2282426.0
-2286009.0
-2276918.0
-2288139.0
-2277732.0
-2279505.0
-2271292.0
-2287863.0
-2284036.0
-2302450.0
-2288725.0
-2315483.0
-2284048.0
-2296365.0
-2301573.0
-2280111.0
-2285186.0
-2298441.0
-2281548.0
-2277030.0
-2285252.0
-2292661.0
-2296892.0
-2315534.0
-2296816.0
-2287304.0
-2288565.0
-2300015.0
-2299365.0
-2293748.0
-2294499.0
-2289046.0
-2299071.0
-2295640.0
-2283511.0
-2291266.0
-2289297.0
-2302755.0
-2284507.0
-2303684.0
-2307740.0
-2281906.0
-2271483.0
-2272014.0
-2308185.0
-2290853.0
-2294096.0
-2294552.0
-2296251.0
-2283219.0
-2288243.0
-2297320.0
-2302185.0
-2286821.0
-2288398.0
-2298363.0
-2295215.0
-2289548.0
-2300170.0
-2284191.0
-2294985.0
-2304443.0
-2289799.0
-2301970.0
-2307939.0
-2309908.0
-2296738.0
-2301851.0
-2277366.0
-2291921.0
-2293692.0
-2292004.0
-2310465.0
-2294826.0
-2277538.0
-2298840.0
-2301379.0
-2297614.0
-2290413.0
-2277815.0
-2290167.0
-2292401.0
-2300627.0
-2297471.0
-2300367.0
-2281045.0
-2272285.0
-2287197.0
-2289404.0
-2283626.0
-2309726.0
-2286471.0
-2283797.0
-2300860.0
-2285989.0
-2281494.0
-2290348.0
-2272524.0
-2294706.0
-2294619.0
-2285500.0
-2276682.0
-2297997.0
-2290007.0
-2295636.0
-2307295.0
-2282274.0
-2277484.0
-2287275.0
-2293277.0
-2272863.0
-2307873.0
-2289803.0
-2307254.0
-2290028.0
-2278662.0
-2281054.0
-2279028.0
-2299234.0
-2304603.0
-2294530.0
-2282309.0
-2297571.0
-2299946.0
-2313393.0
-2285302.0
-2284507.0
-2295345.0
-2289393.0
-2286845.0
-2290452.0
-2291744.0
-2285751.0
-2280587.0
-2273151.0
-2286899.0
-2293602.0
-2292439.0
-2285972.0
-2290908.0
-2283037.0
-2288337.0
-2278488.0
-2279118.0
-2295426.0
-2305536.0
-2292378.0
-2293160.0
-2289163.0
-2276582.0
-2279787.0
-2289465.0
-2279454.0
-2296704.0
-2289930.0
-2286662.0
-2310603.0
-2281582.0
-2291844.0
-2296323.0
-2280115.0
-2300041.0
-2283157.0
-2295837.0
-2282334.0
-2294653.0
-2297302.0
-2294491.0
-2296225.0
-2279060.0
-2286618.0
-2289882.0
-2302153.0
-2285495.0
-2293577.0
-2294370.0
-2285084.0
-2289440.0
-2286224.0
-2282251.0
-2279533.0
-2296714.0
-2291481.0
-2303089.0
-2255723.0
-2283199.0
-2289064.0
-2290926.0
-2301412.0
-2294930.0
-2282689.0
-2294252.0
-2292722.0
-2277246.0
-2281493.0
-2287022.0
-2298222.0
-2305658.0
-2292701.0
-2306291.0
-2295351.0
-2290341.0
-2297078.0
-2298309.0
-2306187.0
-2281084.0
-2303073.0
-2283155.0
-2281232.0
-2275214.0
-2304089.0
-2286866.0
-2307894.0
-2280663.0
-2302136.0
-2293222.0
-2298409.0
-2295932.0
-2302022.0
-2283198.0
-2285717.0
-2281818.0
-2295151.0
-2293697.0
-2286942.0
-2286387.0
-2289314.0
-2267146.0
-2275085.0
-2283451.0
-2284827.0
-2286162.0
-2293289.0
-2286051.0
-2282724.0
-2287628.0
-2294334.0
-2280084.0
-2296073.0
-2309826.0
-2292758.0
-2294304.0
-2297432.0
-2293861.0
-2283310.0
-2292299.0
-2288345.0
-2283135.0
-2276964.0
-2299592.0
-2292775.0
-2303343.0
-2280648.0
-2289807.0
-2292291.0
-2295881.0
-2288489.0
-2287443.0
-2313594.0
-2317975.0
-2284735.0
-2273386.0
-2278994.0
-2307320.0
-2304640.0
-2290954.0
-2291629.0
-2285360.0
-2274984.0
-2272669.0
-2301165.0
-2280193.0
-2302355.0
-2307604.0
-2279348.0
-2279354.0
-2302125.0
-2292815.0
-2275817.0
-2297527.0
-2303593.0
-2287913.0
-2277263.0
-2311742.0
-2299904.0
-2290879.0
-2286937.0
-2286721.0
-2304352.0
-2288408.0
-2301726.0
-2281222.0
-2290586.0
-2312164.0
-2297936.0
-2305611.0
-2296945.0
-2314892.0
-2291688.0
-2307287.0
-2301950.0
-2291787.0
-2290110.0
-2297657.0
-2296595.0
-2292295.0
-2275007.0
-2279189.0
-2307523.0
-2322255.0
-2284448.0
-2312226.0
-2299962.0
-2290034.0
-2305212.0
-2290057.0
-2297993.0
-2294320.0
-2287012.0
-2304739.0
-2288403.0
-2284350.0
-2282424.0
-2299141.0
-2301910.0
-2283336.0
-2291740.0
-2283669.0
-2298261.0
-2285874.0
-2298333.0
-2310130.0
-2297814.0
-2286293.0
-2299375.0
-2267442.0
-2294768.0
-2280690.0
-2303341.0
-2294695.0
-2293145.0
-2288990.0
-2294920.0
-2285395.0
-2294387.0
-2285657.0
-2300719.0
-2282610.0
-2306474.0
-2295045.0
-2305570.0
-2275658.0
-2291811.0
-2262671.0
-2298919.0
-2283001.0
-2290421.0
-2303697.0
-2269804.0
-2281779.0
-2290705.0
-2288384.0
-2272193.0
-2294978.0
-2296813.0
-2291174.0
-2296830.0
-2275835.0
-2273599.0
-2286633.0
-2288578.0
-2289390.0
-2274401.0
-2287041.0
-2269028.0
-2278522.0
-2295748.0
-2294113.0
-2299237.0
-2291258.0
-2288404.0
-2284772.0
-2287199.0
-2315665.0
-2305248.0
-2290647.0
-2275998.0
-2290744.0
-2294333.0
-2305135.0
-2285734.0
-2293451.0
-2291989.0
-2278428.0
-2297947.0
-2287426.0
-2305725.0
-2284348.0
-2289407.0
-2288715.0
-2302198.0
-2285030.0
-2309883.0
-2291648.0
-2294910.0
-2306623.0
-2286135.0
-2282253.0
-2290340.0
-2282422.0
-2298618.0
-2286641.0
-2283644.0
-2280092.0
-2295110.0
-2287820.0
-2299282.0
-2281476.0
-2272630.0
-2297289.0
-2296331.0
-2281921.0
-2295169.0
-2282694.0
-2278736.0
-2293358.0
-2298391.0
-2278138.0
-2300619.0
-2308739.0
-2300173.0
-2301697.0
-2298902.0
-2305826.0
-2293242.0
-2293589.0
-2270523.0
-2315283.0
-2294304.0
-2295364.0
-2281797.0
-2277661.0
-2274494.0
-2289638.0
-2289586.0
-2261113.0
-2284082.0
-2307294.0
-2288719.0
-2275650.0
-2286067.0
-2286966.0
-2301704.0
-2280186.0
-2283425.0
-2298538.0
-2274927.0
-2284923.0
-2275646.0
-2294417.0
-2303660.0
-2273809.0
-2303073.0
-2285541.0
-2300572.0
-2273822.0
-2286015.0
-2274551.0
-2297993.0
-2285516.0
-2304456.0
-2288625.0
-2296310.0
-2294953.0
-2314018.0
-2293347.0
-2294244.0
-2285161.0
-2284746.0
-2275373.0
-2290596.0
-2289644.0
-2290020.0
-2279570.0
-2284880.0
-2306691.0
-2292106.0
-2299764.0
-2283316.0
-2292706.0
-2304135.0
-2265332.0
-2295883.0
-2301067.0
-2292167.0
-2298065.0
-2292613.0
-2311896.0
-2290710.0
-2310683.0
-2292454.0
-2281003.0
-2295654.0
-2283594.0
-2295588.0
-2293880.0
-2287898.0
-2292473.0
-2282052.0
-2295929.0
-2304344.0
-2303505.0
-2296886.0
-2302171.0
-2293200.0
-2296675.0
-2289552.0
-2284781.0
-2277175.0
-2312692.0
-2290817.0
-2315418.0
-2287174.0
-2294635.0
-2302463.0
-2303525.0
-2283508.0
-2289594.0
-2277345.0
-2297034.0
-2286696.0
-2296853.0
-2291012.0
-2305760.0
-2293980.0
-2283311.0
-2309776.0
-2296689.0
-2276519.0
-2297084.0
-2289389.0
-2310351.0
-2264902.0
-2288830.0
-2285374.0
-2291159.0
-2278945.0
-2297925.0
-2284872.0
-2303031.0
-2302428.0
-2276493.0
-2270284.0
-2300512.0
-2302271.0
-2287476.0
-2295361.0
-2296932.0
-2292244.0
-2294874.0
-2295299.0
-2287872.0
-2312134.0
-2296510.0
-2284604.0
-2287692.0
-2297187.0
-2298662.0
-2280704.0
-2295363.0
-2281762.0
-2286180.0
-2283310.0
-2271318.0
-2278241.0
-2303287.0
-2304784.0
-2295869.0
-2300014.0
-2295919.0
-2288857.0
-2276622.0
-2291464.0
-2297977.0
-2309896.0
-2294118.0
-2306897.0
-2293632.0
-2286757.0
-2287923.0
-2286769.0
-2292953.0
-2294815.0
-2287625.0
-2288405.0
-2281602.0
-2282568.0
-2283696.0
-2297272.0
-2295040.0
-2291558.0
-2293529.0
-2298144.0
-2290874.0
-2283155.0
-2300013.0
-2283133.0
-2308704.0
-2307248.0
-2266716.0
-2286791.0
-2299769.0
-2292088.0
-2295080.0
-2291158.0
-2287300.0
-2300093.0
-2295624.0
-2310435.0
-2307387.0
-2284465.0
-2311955.0
-2302679.0
-2294981.0
-2290523.0
-2303939.0
-2285489.0
-2286817.0
-2293995.0
-2288493.0
-2289607.0
-2293546.0
-2307184.0
-2297705.0
-2301806.0
-2280510.0
-2280259.0
-2284169.0
-2287328.0
-2299337.0
-2308572.0
-2286061.0
-2284086.0
-2286272.0
-2301877.0
-2291015.0
-2267549.0
-2305496.0
-2282494.0
-2301325.0
-2271634.0
-2279480.0
-2290143.0
-2304661.0
-2297200.0
-2291016.0
-2300419.0
-2308106.0
-2289140.0
-2289855.0
-2287801.0
-2293515.0
-2291264.0
-2275375.0
-2283244.0
-2291134.0
-2292243.0
-2290272.0
-2281907.0
-2312323.0
-2283691.0
-2293267.0
-2309856.0
-2306772.0
